users_id,date,cds,amt
248,1997-01-02,1,14.37
249,1997-01-02,2,37.35
249,1997-01-25,2,23.94
249,1997-02-19,1,30.99
250,1997-01-02,2,28.74
250,1997-07-08,3,42.09
250,1997-08-23,2,33.74
251,1997-01-02,3,40.26
252,1997-01-02,6,110.6
252,1997-01-08,2,26.14
252,1998-03-07,6,69.94
252,1998-03-22,7,105.82
252,1998-06-06,2,22.77
252,1998-06-10,1,12.99
253,1997-01-02,1,13.97
254,1997-01-02,1,15.96
255,1997-01-02,1,11.77
256,1997-01-02,1,14.99
256,1997-03-02,2,34.6
256,1997-04-14,1,29.99
257,1997-01-02,1,27.77
257,1997-10-30,1,12.99
257,1998-04-09,1,14.99
258,1997-01-02,3,59.97
259,1997-01-02,1,14.79
260,1997-01-05,4,57.27
261,1997-01-02,1,8.77
262,1997-01-02,3,48.95
263,1997-01-02,1,14.79
264,1997-01-02,1,16.99
265,1997-01-02,4,108.87
265,1997-02-19,1,14.96
265,1997-02-20,1,11.77
266,1997-01-02,3,39.97
266,1997-01-27,4,59.31
267,1997-01-02,3,37.47
268,1997-03-24,1,7.78
269,1997-02-15,1,29.99
270,1997-01-02,7,89.77
270,1997-01-24,14,179.4
271,1997-01-02,1,12.77
272,1997-01-02,1,9.98
272,1997-03-20,2,18.75
272,1997-04-05,1,9.98
273,1997-01-02,1,6.79
273,1997-03-25,1,14.96
274,1997-01-02,1,5.78
275,1997-01-02,6,60.47
276,1997-01-02,2,21.73
276,1997-01-17,2,37.54
276,1997-07-08,3,45.09
276,1998-06-01,1,13.99
277,1997-01-02,1,17.9
277,1998-03-09,1,13.99
278,1997-01-02,1,23.97
279,1997-01-02,1,17.3
279,1997-01-17,1,66.3
279,1997-08-14,2,56.21
280,1997-01-02,12,155.64
280,1997-02-01,6,88.32
280,1997-04-28,1,12.49
281,1997-01-02,1,14.7
282,1997-01-02,4,53.88
283,1997-01-02,3,37.71
284,1997-01-02,1,20
285,1997-01-02,1,25.99
286,1997-01-02,2,41.36
286,1997-01-13,3,45.91
287,1997-01-02,1,13.97
288,1997-01-02,1,14.96
288,1997-05-02,1,13.97
289,1997-01-02,1,10.77
289,1997-02-08,1,9.77
290,1997-01-02,2,49.98
291,1997-01-02,14,199.15
292,1997-01-02,1,13.97
292,1997-06-25,1,17.96
292,1997-07-08,2,19.96
292,1998-01-07,1,13.99
293,1997-01-02,7,98.75
293,1998-03-20,5,75.03
294,1997-01-19,1,14.37
294,1997-11-21,1,12.99
295,1997-01-02,1,13.77
295,1997-07-30,14,195.53
295,1997-09-10,5,67.95
295,1998-03-27,8,109.33
296,1997-01-02,3,25.53
297,1997-01-02,1,14.96
298,1997-01-02,5,68.04
299,1997-01-02,1,8.77
299,1997-11-06,1,13.99
300,1997-03-25,1,13.97
300,1997-08-18,1,13.97
300,1997-09-23,2,25.98
300,1997-10-21,2,24.98
300,1997-11-18,1,13.99
300,1997-12-03,3,39.47
300,1997-12-12,3,39.97
300,1997-12-18,1,13.99
300,1998-01-08,2,27.48
300,1998-01-24,3,25.47
300,1998-02-13,3,40.47
300,1998-02-22,1,8.39
300,1998-02-26,2,25.98
300,1998-03-06,2,29.48
300,1998-03-08,2,15.98
300,1998-03-24,3,39.47
300,1998-03-24,1,13.49
300,1998-04-27,1,15.99
300,1998-05-20,3,34.47
300,1998-06-11,2,24.98
300,1998-06-19,3,35.97
300,1998-06-26,1,14.49
301,1997-01-02,5,73.42
301,1997-04-21,1,9.99
301,1997-07-31,3,41.5
301,1997-11-11,3,48.47
302,1997-01-02,2,27.13
303,1997-01-02,1,10.77
304,1997-01-02,2,25.74
304,1997-05-15,1,14.96
304,1997-05-19,1,15.19
304,1997-05-23,2,32.92
304,1997-05-27,2,24.53
305,1997-01-02,5,70.83
305,1997-11-05,6,81.44
306,1997-01-02,1,30.99
307,1997-02-27,2,28.45
308,1997-01-02,1,12.77
309,1997-03-16,3,52.5
310,1997-01-07,3,39.32
311,1997-01-02,5,69.25
312,1997-01-02,2,87.74
312,1997-12-21,1,14.99
313,1997-01-02,7,101.22
313,1997-01-10,6,70
313,1997-01-23,3,43.3
313,1997-02-01,7,99.95
313,1997-03-14,5,70.03
313,1997-04-28,30,457.49
313,1997-05-19,8,111.15
313,1997-07-08,18,253.97
313,1997-07-22,13,190.39
313,1997-08-03,15,206.15
313,1997-09-01,13,171.35
313,1997-10-10,9,114.91
313,1997-11-06,9,125.91
313,1997-11-18,8,97.92
313,1997-11-26,5,68.45
313,1998-03-28,5,69.34
313,1998-03-30,3,40.97
313,1998-04-15,4,52.35
313,1998-04-30,4,52.46
313,1998-05-24,2,34.98
314,1997-01-02,1,3.99
314,1997-01-13,10,166.89
314,1997-01-13,4,60.25
315,1997-02-11,1,34.97
315,1997-03-12,3,39.92
315,1997-03-15,1,13.97
316,1997-01-02,3,35.9
316,1997-01-17,1,10.77
316,1997-04-06,1,14.79
316,1997-07-31,1,10.77
317,1997-01-02,1,46.77
317,1997-11-01,3,42.47
317,1997-12-06,1,14.49
317,1998-01-23,6,90.94
317,1998-02-06,2,36.48
318,1997-01-02,2,26.74
318,1997-01-29,1,11.77
318,1998-01-12,2,25.98
319,1997-01-02,2,26.73
319,1997-01-07,1,14.96
320,1997-01-02,1,9.99
321,1997-01-02,6,103.05
322,1997-01-02,1,25.77
322,1997-07-05,2,26.56
323,1997-01-02,2,24.98
323,1997-03-14,1,11.77
323,1997-07-10,4,75.32
323,1997-09-24,3,29.97
323,1997-11-24,2,27.48
323,1998-02-20,3,43.97
323,1998-03-03,4,50.85
323,1998-04-29,6,128.42
323,1998-06-22,1,19.99
324,1997-01-02,2,21.54
324,1997-09-27,3,37.47
325,1997-01-02,6,72.82
326,1997-01-02,1,14.37
327,1997-01-02,3,40.7
328,1997-01-02,3,66.75
328,1997-02-27,1,22.99
328,1997-04-08,3,56.7
328,1997-04-11,1,15.36
328,1997-06-15,2,28.93
328,1997-08-02,3,37.53
328,1997-08-10,2,30.77
328,1997-09-25,2,27.48
328,1997-10-07,2,25.48
328,1997-11-23,2,23.48
328,1998-01-24,1,34.49
328,1998-03-06,3,41.47
328,1998-03-29,3,34.47
328,1998-04-01,2,25.98
328,1998-05-10,1,15.49
328,1998-05-16,2,14.98
328,1998-05-17,2,31.48
328,1998-05-21,2,27.48
328,1998-05-27,1,11.99
328,1998-06-05,1,11.89
328,1998-06-14,2,30.48
328,1998-06-21,1,31.99
328,1998-06-23,2,16.98
328,1998-06-30,2,27.98
329,1997-01-02,1,14.79
329,1997-01-08,1,11.77
329,1997-01-21,2,29.16
329,1998-02-09,2,26.37
329,1998-02-27,1,11.88
330,1997-01-02,1,14.96
331,1997-01-02,1,16.36
332,1997-01-02,1,15.36
333,1997-01-02,1,15.9
334,1997-01-02,3,40.11
335,1997-01-02,1,11.77
335,1997-01-06,1,14.96
336,1997-01-02,1,11.77
337,1997-01-21,2,23.54
337,1998-04-30,1,14.49
338,1997-01-02,2,25.74
339,1997-01-02,6,76.02
339,1997-02-04,6,95.82
339,1997-05-22,8,114.58
339,1997-09-25,3,40.97
339,1997-11-21,5,84.45
340,1997-01-02,5,46.3
341,1997-01-02,2,26.14
341,1997-07-27,4,80.46
342,1997-01-02,1,17.9
343,1997-01-02,5,87.65
343,1997-01-18,1,30.77
343,1997-04-19,2,23.54
343,1997-11-02,3,35.47
344,1997-01-02,3,40.7
344,1997-01-03,5,65.04
344,1997-01-23,4,55.07
344,1997-02-06,3,41.3
344,1997-02-11,1,15.96
344,1997-04-10,4,53.46
344,1997-05-12,3,41.69
344,1997-06-27,2,27.74
344,1997-07-21,1,12.77
344,1997-08-12,1,13.97
344,1997-11-05,2,24.98
344,1997-12-24,3,38.97
344,1998-02-05,3,35.95
344,1998-02-12,2,29.07
344,1998-02-23,2,18.98
344,1998-03-05,1,32.49
344,1998-05-25,2,31.98
345,1997-01-02,1,11.77
345,1997-10-31,2,78.48
346,1997-01-02,2,26.76
347,1997-01-02,1,15.36
348,1997-01-02,1,29.99
348,1997-07-26,2,67.53
349,1997-01-02,3,44.88
350,1997-01-02,1,46.37
351,1997-01-02,1,8.77
352,1997-01-02,1,4.99
352,1997-02-05,1,11.77
353,1997-01-02,2,28.76
353,1997-02-12,2,40.47
354,1997-01-02,1,14.99
355,1997-01-02,3,43.51
355,1997-01-07,3,39.3
356,1997-01-02,2,28.74
357,1997-01-02,3,37.91
357,1997-02-05,2,53.54
358,1997-01-02,2,36.48
358,1997-10-23,1,11.49
358,1998-04-21,1,12.49
358,1998-05-04,3,42.97
358,1998-05-06,1,15.49
359,1997-01-02,5,76.45
360,1997-01-02,1,14.96
360,1997-01-08,1,14.96
360,1997-11-26,2,25.98
360,1998-02-12,1,11.49
360,1998-05-01,1,11.49
360,1998-05-25,2,23.87
361,1997-01-02,1,13.97
361,1998-02-22,2,23.76
362,1997-01-02,1,10
362,1997-01-02,1,13
362,1997-01-02,1,15
362,1997-01-02,1,20
363,1997-01-02,1,16.99
363,1997-01-03,1,19.97
364,1997-01-06,1,29.97
365,1997-01-02,2,29.58
365,1997-05-02,1,10.78
365,1997-05-10,2,27.13
365,1997-05-15,1,17.36
365,1997-05-15,2,30.32
365,1997-06-28,3,46.34
365,1997-09-27,2,25.98
365,1997-11-29,2,31.98
365,1997-12-17,1,12.99
365,1998-02-15,1,12.99
365,1998-03-12,2,26.37
365,1998-03-22,2,25.98
366,1997-01-02,1,15.36
367,1997-01-02,1,44.77
368,1997-01-02,4,60.64
368,1997-10-06,6,74.94
369,1997-01-02,1,7.98
370,1997-01-02,5,65.25
370,1997-03-24,4,61.44
370,1997-08-30,2,26.73
370,1997-12-22,3,40.47
371,1997-01-02,1,14.99
371,1997-12-12,2,20.48
372,1997-01-18,1,14.96
372,1997-04-22,1,21.77
373,1997-01-02,2,28.74
373,1997-02-07,4,53.4
373,1997-02-26,2,29.33
373,1997-03-19,4,51.47
373,1997-04-28,2,28.34
373,1997-05-17,1,14.96
373,1997-05-22,1,11.77
373,1997-07-26,2,28.68
373,1998-01-05,1,15.49
374,1997-01-02,1,13.97
374,1997-02-02,4,48.47
374,1998-01-11,1,14.99
374,1998-03-21,1,29.99
374,1998-03-21,2,25.98
374,1998-03-21,1,12.49
374,1998-06-14,7,101.93
375,1997-01-02,2,64.89
375,1997-07-27,1,14.99
375,1997-08-08,1,15.76
375,1997-08-10,1,11.77
376,1997-01-03,3,45.88
376,1997-07-02,1,19.77
376,1998-06-12,2,25.16
377,1997-01-02,3,38.5
378,1997-01-02,1,14.9
378,1997-02-03,1,14.9
379,1997-01-02,1,18.76
379,1997-01-20,2,29.33
379,1997-01-24,1,31.99
379,1997-02-02,1,9.77
380,1997-01-04,4,47.08
381,1997-01-02,1,20.99
381,1997-05-19,1,12.77
381,1997-07-09,1,16.65
382,1997-01-02,1,12.49
383,1997-01-02,2,30.72
384,1997-01-02,1,11.97
385,1997-01-02,1,6.79
385,1997-06-22,1,14.99
386,1997-01-02,1,18.99
387,1997-01-02,1,13.97
387,1997-03-30,2,29.16
387,1997-04-11,2,29.92
387,1997-05-01,1,14.96
387,1997-07-27,1,18.1
387,1997-08-10,5,84.06
387,1997-09-14,9,144.91
387,1997-11-23,11,163.89
387,1997-11-26,2,20.98
387,1998-02-12,4,66.14
387,1998-02-20,3,50.65
387,1998-05-29,9,159.41
387,1998-06-05,2,44.98
388,1997-01-02,1,10.77
389,1997-01-02,2,104.98
389,1997-06-23,3,42.53
389,1997-08-21,4,59.48
389,1997-09-12,4,50.96
389,1998-01-24,7,96.79
389,1998-01-24,6,81.33
389,1998-03-21,1,14.49
389,1998-03-21,1,29.49
389,1998-06-06,3,36.36
389,1998-06-06,4,55.35
390,1997-01-04,1,15.36
391,1997-01-03,2,32
392,1997-01-02,3,58.91
393,1997-01-02,2,29.16
394,1997-01-02,1,26.99
394,1997-01-18,2,29.76
395,1997-01-02,1,26.99
396,1997-01-02,3,41.1
396,1997-06-02,2,80.54
396,1997-07-08,2,19.73
396,1997-10-24,3,35.97
396,1998-03-19,4,32.92
396,1998-04-29,2,21.37
396,1998-06-01,1,28.99
397,1997-01-02,2,42.14
397,1997-05-01,3,62.49
398,1997-01-02,9,92.34
398,1997-03-13,1,6.77
398,1997-03-24,7,109.55
398,1997-04-03,5,68.23
398,1997-04-24,2,29.92
398,1997-05-06,2,15.54
398,1997-06-19,1,13.97
398,1997-07-31,6,91.16
398,1997-08-04,2,26.73
398,1997-08-14,1,15.96
398,1997-08-20,1,14.37
398,1997-08-22,1,14.37
398,1997-09-15,2,25.98
398,1997-09-29,1,11.49
398,1997-10-08,4,55.46
398,1997-10-10,2,30.48
398,1997-10-15,2,25.98
398,1997-10-23,14,163.86
398,1997-10-29,1,12.99
398,1997-12-01,2,29.48
398,1997-12-09,2,30.98
398,1997-12-15,1,13.99
398,1997-12-16,2,27.98
398,1997-12-22,1,12.99
398,1998-01-14,2,27.48
398,1998-01-16,3,46.47
398,1998-01-26,3,41.16
398,1998-02-02,4,51.96
398,1998-02-04,4,55.85
398,1998-02-05,4,58.96
398,1998-02-06,1,16.49
398,1998-02-09,1,14.99
398,1998-02-19,2,27.98
398,1998-02-24,1,14.49
398,1998-03-02,1,11.18
398,1998-03-03,2,26.3
398,1998-03-10,1,9.49
398,1998-03-27,3,47.86
398,1998-04-22,3,36.34
398,1998-04-23,4,47.46
398,1998-05-18,1,12.99
398,1998-05-18,1,12.99
398,1998-06-15,3,39.84
398,1998-06-30,2,28.48
399,1997-01-03,2,34.36
399,1997-02-05,2,27.96
400,1997-01-02,1,14.37
400,1997-01-09,1,14.37
400,1997-03-26,1,14.79
400,1997-05-30,1,12.97
400,1997-07-25,3,48.71
400,1997-12-26,1,12.99
400,1997-12-26,1,6.49
400,1998-02-07,1,14.49
400,1998-03-15,1,12.58
401,1997-01-02,2,41.74
402,1997-01-02,1,10.77
402,1997-01-04,1,13.97
403,1997-01-02,1,11.77
404,1997-01-02,1,10.97
404,1997-01-07,1,19.99
404,1997-02-23,2,30.95
404,1997-04-09,1,11.77
404,1997-07-03,2,30.15
404,1997-07-18,1,14.37
404,1998-04-20,2,20.98
405,1997-01-02,1,14.99
406,1997-01-02,3,29.32
406,1997-06-25,3,51.72
406,1998-02-17,1,32.49
406,1998-03-27,3,39.2
406,1998-05-06,2,66.48
407,1997-01-06,2,21.74
408,1997-01-02,1,25.99
409,1997-01-02,1,14.37
410,1997-01-02,2,29.98
410,1997-11-17,1,12.99
411,1997-01-02,3,41.1
411,1997-01-06,1,51.97
411,1997-01-22,4,73.06
411,1997-02-05,15,245.11
411,1997-02-12,5,67.83
411,1997-02-17,5,62.04
411,1997-02-27,4,49.48
411,1997-03-13,4,74.67
411,1997-03-19,2,318.74
411,1997-04-16,4,56.87
411,1997-04-28,4,58.85
411,1997-05-25,3,42.71
411,1997-06-25,4,61.28
411,1997-07-17,5,58.85
411,1997-09-16,5,69.95
411,1997-10-08,6,77.94
411,1997-10-13,4,95.96
411,1997-10-24,5,55.95
411,1997-11-02,2,101.98
411,1998-01-02,4,104.96
412,1997-01-10,3,35.31
412,1998-01-17,1,10.49
413,1997-01-02,2,25.94
414,1997-02-12,3,43.95
415,1997-01-02,1,31.99
416,1997-01-02,2,47.98
417,1997-01-02,7,114.58
417,1997-01-13,3,55.71
417,1997-01-14,1,14.96
417,1997-09-04,2,29.73
418,1997-01-02,2,24.98
419,1997-01-02,4,108.72
420,1997-01-02,1,16.36
421,1997-01-02,2,28.47
421,1997-01-19,2,24.74
421,1997-02-27,1,15.36
421,1997-03-10,1,13.97
421,1997-07-01,10,124.29
422,1997-01-02,3,35.31
422,1997-01-03,3,38.72
422,1997-02-05,1,13.97
422,1997-02-07,1,13.97
422,1997-05-14,8,113.35
423,1997-01-02,1,24.99
424,1997-01-02,1,13.97
424,1997-01-17,2,63.94
424,1997-06-08,2,26.56
424,1997-06-24,1,31.03
424,1997-10-20,1,12.99
424,1997-12-07,3,91.47
424,1998-01-01,1,39.49
424,1998-06-10,1,14.49
425,1997-01-02,1,14.99
426,1997-01-02,1,10.99
427,1997-01-02,1,11.97
428,1997-01-02,1,14.99
429,1997-01-02,1,11.77
429,1997-07-11,2,31.14
429,1998-06-14,1,59.49
430,1997-01-12,1,11.77
430,1997-07-01,7,102.33
430,1998-04-30,3,38.47
430,1998-05-13,2,30.98
431,1997-01-02,1,17.76
431,1997-01-18,5,55.05
431,1997-03-28,6,72.62
431,1997-05-20,5,57.25
431,1997-12-13,3,43.47
431,1998-06-16,4,57.46
432,1997-01-02,5,64.44
433,1997-01-08,1,31.97
433,1997-06-16,4,59.63
433,1997-06-22,1,32.45
433,1997-10-13,3,37.47
433,1997-11-12,2,27.48
433,1997-12-20,1,10.49
433,1998-06-15,3,85.45
434,1997-01-02,3,33.31
435,1997-01-02,3,40.7
436,1997-01-02,2,30.73
436,1997-01-26,2,30.73
436,1997-02-05,3,54.9
436,1997-03-30,2,27.94
436,1997-05-29,1,13.97
437,1997-01-02,2,28.13
438,1997-01-02,2,24.96
439,1997-01-02,3,41.11
440,1997-01-02,1,14.96
441,1997-01-06,5,62.45
441,1997-02-13,1,12.49
441,1997-05-05,1,6.79
441,1997-05-26,1,6.79
441,1997-08-13,3,37.31
441,1997-09-16,2,23.98
441,1997-11-17,2,15.48
441,1997-11-20,1,14.49
441,1997-12-10,1,14.99
441,1998-06-03,2,24.48
442,1997-01-02,1,14.79
443,1997-01-02,1,14.99
443,1997-01-17,1,24.99
444,1997-01-02,1,13.97
445,1997-01-02,2,24.74
445,1997-05-04,2,28.33
445,1997-05-11,2,25.54
445,1997-07-01,2,27.14
445,1997-07-10,1,14.37
445,1997-08-23,2,27.13
445,1998-01-22,2,19.48
445,1998-03-22,3,33.97
446,1997-01-02,1,19.99
446,1997-04-19,1,19.77
446,1997-07-15,2,31.52
446,1997-07-31,1,13.97
446,1998-01-17,1,11.49
446,1998-06-29,1,15.49
447,1997-01-02,2,19.94
448,1997-01-02,3,36.71
449,1997-01-03,4,49.68
449,1997-01-18,3,35.31
450,1997-01-02,2,20.76
450,1997-06-09,3,38.9
451,1997-01-18,1,24.99
452,1997-01-02,1,12.97
452,1997-03-06,1,11.77
453,1997-01-08,5,57.45
453,1997-05-20,9,123.71
454,1997-01-02,1,29.9
454,1997-02-19,1,12.49
454,1997-06-03,2,37.4
454,1997-11-10,1,12.49
455,1997-01-02,1,0
456,1997-03-21,5,58.25
456,1997-04-15,8,108.53
456,1997-05-18,5,69.23
456,1997-06-11,4,54.67
456,1997-09-14,6,68.44
456,1997-11-20,8,103.92
456,1997-11-20,1,15.49
457,1997-01-02,13,185.77
457,1997-01-06,14,192
457,1997-01-10,10,131.49
458,1997-01-19,1,5.78
458,1997-07-26,1,14.37
458,1997-10-18,1,12.49
458,1997-11-18,2,8.48
458,1998-03-11,1,12.49
458,1998-05-12,1,38.49
459,1997-01-03,1,23.99
460,1997-01-02,2,29.98
460,1997-01-22,2,34.98
461,1997-03-13,4,55.07
461,1997-10-28,9,109.41
462,1997-01-02,1,17.3
463,1997-01-02,4,53.29
463,1997-01-11,1,15.76
464,1997-01-02,5,62.45
464,1997-06-18,1,43.72
464,1997-11-06,3,14.47
464,1998-03-28,4,30.96
464,1998-06-13,2,21.57
465,1997-01-02,2,42.98
465,1997-04-07,2,42.98
466,1997-01-02,2,44.98
466,1997-02-27,2,28.93
467,1997-01-02,1,11.77
467,1997-01-15,1,15.96
468,1997-03-23,2,26.73
468,1997-07-21,2,26.14
468,1997-09-14,2,25.98
469,1997-01-02,1,11.97
470,1997-01-02,1,15.76
471,1997-01-02,7,123.43
471,1997-02-15,2,44.36
472,1997-01-02,3,50.97
472,1997-01-18,5,74.71
472,1997-02-01,2,32.35
473,1997-01-02,3,34.97
474,1997-01-02,5,51.85
474,1997-04-29,2,26.74
474,1998-02-15,3,43.47
475,1997-01-02,2,43.13
476,1997-01-02,1,13.97
477,1997-01-02,1,21.99
478,1997-01-02,1,14.37
479,1997-01-02,1,17.9
480,1997-01-02,1,13.99
481,1997-01-02,1,13.97
482,1997-01-03,2,15.76
483,1997-01-17,1,24.99
484,1997-01-10,2,29.33
484,1998-02-27,2,23.06
484,1998-03-20,4,40.23
484,1998-05-02,1,11.88
484,1998-05-31,1,12.99
485,1997-01-02,4,46
485,1997-01-07,4,53.5
485,1997-01-11,4,58.87
485,1997-02-23,7,100.34
485,1997-03-08,7,107.59
485,1997-03-13,1,18.76
485,1997-03-20,5,100.24
485,1997-05-06,4,38.87
485,1997-05-13,2,28.13
485,1997-06-17,4,49.67
485,1997-07-14,6,94.46
485,1997-10-20,3,91.47
485,1998-02-01,12,203.88
485,1998-03-06,3,80.06
485,1998-04-29,6,82.94
486,1997-01-02,1,20
487,1997-01-03,1,11.77
488,1997-01-02,1,17.3
488,1998-01-21,1,15.49
489,1997-01-02,3,47
489,1997-01-17,1,13.97
490,1997-01-02,1,11.77
490,1997-11-11,1,15.99
491,1997-01-02,1,15.76
492,1997-01-02,1,12.97
492,1997-04-22,1,8.77
492,1997-05-30,2,24.98
492,1997-07-07,2,24.5
492,1997-07-14,2,35.21
492,1997-08-03,1,14.96
492,1997-08-04,1,11.77
492,1997-08-21,2,24.98
492,1997-09-16,3,21.47
492,1998-06-08,2,23.76
493,1997-01-02,2,28.34
494,1997-01-02,1,13.77
495,1997-01-02,2,28.96
495,1997-01-05,3,43.11
496,1997-01-02,2,26.13
496,1997-10-22,1,12.99
497,1997-01-02,1,11.77
498,1997-01-02,5,79.43
498,1997-01-25,3,40.7
499,1997-01-02,5,61.05
499,1997-01-18,5,63.65
499,1997-02-16,9,123.93
499,1997-09-19,15,159.35
499,1997-09-19,2,24.98
499,1997-09-21,7,84.93
499,1997-09-21,2,23.48
499,1997-09-24,3,40.47
499,1997-10-01,1,22.49
499,1997-10-01,1,11.49
499,1997-10-01,1,11.49
499,1997-10-01,1,15.49
499,1997-10-01,1,15.49
499,1997-10-01,1,13.99
499,1997-10-01,1,13.99
499,1997-10-01,1,12.99
499,1997-10-01,1,20.99
499,1997-10-01,1,26.99
499,1997-10-01,1,14.49
499,1997-10-02,1,9.49
499,1997-10-02,1,11.49
499,1997-10-02,1,11.49
499,1997-10-02,1,19.99
499,1997-10-03,1,13.99
499,1997-10-03,1,2.99
499,1997-10-03,1,11.49
499,1997-10-03,1,15.49
499,1997-10-03,1,10.49
499,1997-10-03,1,55.49
499,1997-10-05,1,14.99
499,1997-10-05,1,12.99
499,1997-10-07,2,25.98
499,1997-10-07,1,11.99
499,1997-10-14,1,11.99
499,1997-10-14,1,12.99
499,1997-10-14,1,14.49
499,1997-10-14,1,13.99
499,1997-10-14,1,18.99
499,1997-10-14,1,13.99
499,1997-10-15,1,11.49
499,1997-10-15,1,11.49
499,1997-10-15,1,5.49
499,1997-10-15,1,11.49
499,1997-10-15,1,9.49
499,1997-10-15,1,20.99
499,1997-10-15,1,20.99
499,1997-10-15,1,20.99
499,1997-10-15,1,22.49
499,1997-10-19,1,12.99
499,1997-10-19,1,12.99
499,1997-10-28,1,12.99
499,1997-10-28,1,12.99
499,1997-10-28,1,19.99
499,1997-10-29,1,9.49
499,1997-10-29,1,9.49
499,1997-10-29,1,6.49
499,1997-10-29,1,9.49
499,1997-10-29,1,9.49
499,1997-10-29,1,9.49
499,1997-10-29,1,9.49
499,1997-10-29,1,9.49
499,1997-10-29,1,20.99
499,1997-10-29,1,11.49
499,1997-10-29,1,11.49
499,1997-10-29,1,13.49
499,1997-10-29,1,19.99
499,1997-10-29,1,9.99
499,1997-10-29,1,9.99
499,1997-10-29,1,19.99
499,1997-11-01,13,129.87
499,1997-11-06,8,92.92
499,1997-11-10,11,172.89
499,1997-11-10,3,95.97
499,1997-11-13,5,89.95
499,1997-11-14,1,11.49
499,1997-11-14,1,9.49
499,1997-11-14,1,9.49
499,1997-11-14,1,9.49
499,1997-11-14,1,13.99
499,1997-11-16,1,12.99
499,1997-11-17,1,14.49
499,1997-11-17,1,14.49
499,1997-11-17,1,14.49
499,1997-11-21,1,18.99
499,1997-11-21,1,22.49
499,1997-11-23,1,14.49
499,1997-11-26,1,14.49
499,1997-11-26,1,11.49
499,1997-11-26,1,11.49
499,1997-11-27,1,12.99
499,1997-11-28,15,192.35
499,1997-12-10,11,154.39
499,1997-12-10,10,121.9
499,1997-12-24,3,34.47
499,1998-01-18,12,175.88
499,1998-02-05,3,38.06
499,1998-03-08,15,206.41
499,1998-03-15,7,81.52
499,1998-03-15,1,45.99
499,1998-03-29,8,104.42
499,1998-04-25,3,35.25
499,1998-04-28,6,83.72
499,1998-05-01,3,41.47
499,1998-05-01,1,28.99
499,1998-05-09,10,136.89
499,1998-05-10,9,112.95
499,1998-06-01,21,248.79
499,1998-06-03,1,9.49
499,1998-06-14,11,143.07
499,1998-06-21,12,110.38
500,1997-01-02,2,21.74
501,1997-01-02,2,30.39
502,1997-01-02,1,15.36
502,1997-10-09,1,16.99
503,1997-01-02,1,15.36
504,1997-01-02,1,27.99
504,1997-03-24,2,30.32
504,1997-12-09,8,138.42
505,1997-01-02,1,14.96
505,1997-07-27,2,28.93
505,1997-12-26,1,12.99
506,1997-03-08,1,25.78
507,1997-01-02,1,13.97
508,1997-01-02,1,15.76
508,1997-06-12,1,10.77
509,1997-01-02,1,15.7
510,1997-01-02,1,11.99
511,1997-01-02,2,28.76
512,1997-01-02,1,11.77
513,1997-01-07,1,12.97
514,1997-01-02,1,11.77
515,1997-01-02,2,19.94
516,1997-01-02,1,14.99
517,1997-01-03,1,9.98
518,1997-01-03,1,14.96
519,1997-01-02,2,35.76
519,1997-01-07,1,5.98
519,1997-04-12,3,48.5
519,1997-10-27,1,13.99
519,1997-11-12,3,33.47
519,1998-04-14,2,27.98
519,1998-06-06,3,38.97
519,1998-06-14,1,17.49
520,1997-01-03,2,24.98
521,1997-01-03,2,27.13
522,1997-01-03,1,23.99
523,1997-01-03,2,24.98
523,1997-02-11,2,29.33
523,1997-02-14,1,13.97
523,1997-05-05,2,41.96
523,1997-10-24,1,6.49
524,1997-01-03,1,11.99
525,1997-01-03,1,12.77
525,1997-09-12,1,27.99
526,1997-01-03,4,52.68
527,1997-01-08,1,14.79
528,1997-01-03,5,71.44
529,1997-01-03,1,8.97
530,1997-01-03,1,11.97
531,1997-01-03,1,58.99
532,1997-01-03,1,15.9
533,1997-01-03,2,29.58
534,1997-01-03,1,11.77
535,1997-02-12,1,13.97
536,1997-01-03,2,26.69
537,1997-01-03,1,14.37
538,1997-01-03,1,9.99
539,1997-01-05,1,20.99
539,1997-06-17,1,12.25
540,1997-01-03,1,13.97
541,1997-01-03,4,51.3
542,1997-01-03,4,45.67
543,1997-01-03,2,37.98
544,1997-03-06,1,14.96
545,1997-01-03,4,54.26
545,1997-05-25,4,62.64
545,1997-08-30,8,112.01
545,1997-10-25,7,92.43
546,1997-01-03,10,138.83
546,1997-11-13,16,225.84
546,1997-11-27,19,275.81
546,1998-02-06,1,22.49
546,1998-05-28,1,22.49
547,1997-01-03,1,18.99
547,1997-01-07,1,11.77
547,1997-01-09,1,17.3
547,1997-03-04,2,28.6
547,1997-03-04,1,14.99
547,1997-03-21,2,29.98
547,1997-04-15,2,28.6
547,1997-04-28,2,29.98
547,1997-05-30,3,51.82
547,1998-03-24,3,38.47
547,1998-05-07,1,14.49
548,1997-01-03,2,19.74
548,1997-03-04,2,24.94
548,1997-04-24,1,11.77
548,1998-01-11,1,12.99
548,1998-01-18,2,26.48
548,1998-02-20,1,14.49
548,1998-04-21,3,28.47
548,1998-05-11,1,12.58
549,1997-01-17,2,46.48
549,1997-04-16,2,24.96
550,1997-01-03,3,23.95
551,1997-01-03,6,125.02
552,1997-01-03,2,24.96
553,1997-01-03,2,15.75
554,1997-01-07,5,60.27
555,1997-01-03,2,39.48
556,1997-01-03,5,57.45
